id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/12,mfeat-factors,GAMA,4,0.105406,local,20.1.0,,stable,2020-06-25T00:07:55,2550.6,50,194088202,,0.97,,0.105406
openml.org/t/12,mfeat-factors,GAMA,5,0.0838539,local,20.1.0,,stable,2020-06-25T00:11:11,2547.5,50,1712640735,,0.98,,0.0838539
openml.org/t/12,mfeat-factors,GAMA,6,0.0407501,local,20.1.0,,stable,2020-06-25T00:11:09,2545.6,50,2856826604,,0.99,,0.0407501
openml.org/t/12,mfeat-factors,GAMA,7,0.075573,local,20.1.0,,stable,2020-06-25T00:11:11,2540.6,50,2769960052,,0.98,,0.075573
openml.org/t/12,mfeat-factors,GAMA,8,0.0793429,local,20.1.0,,stable,2020-06-25T00:11:37,2549.0,50,1934503846,,0.985,,0.0793429
openml.org/t/12,mfeat-factors,GAMA,9,0.0528646,local,20.1.0,,stable,2020-06-25T00:12:36,2538.6,50,2990181197,,0.995,,0.0528646
openml.org/t/9952,phoneme,GAMA,0,0.971682,local,20.1.0,,stable,2020-06-25T00:12:59,2535.0,50,1004237943,,0.911275,0.971682,0.204875
openml.org/t/9952,phoneme,GAMA,1,0.982276,local,20.1.0,,stable,2020-06-25T00:13:20,2535.2,50,1663272775,,0.933457,0.982276,0.185438
openml.org/t/9952,phoneme,GAMA,2,0.966792,local,20.1.0,,stable,2020-06-25T00:13:24,2535.3,50,3833880820,,0.902033,0.966792,0.220663
openml.org/t/9952,phoneme,GAMA,3,0.962865,local,20.1.0,,stable,2020-06-25T00:13:44,2534.9,50,3458190447,,0.907579,0.962865,0.229662
openml.org/t/9952,phoneme,GAMA,4,0.951504,local,20.1.0,,stable,2020-06-25T00:14:17,2537.7,50,2373179461,,0.914815,0.951504,0.255672
openml.org/t/9952,phoneme,GAMA,5,0.980184,local,20.1.0,,stable,2020-06-25T00:14:18,2534.8,50,2424786327,,0.938889,0.980184,0.189252
openml.org/t/9952,phoneme,GAMA,6,0.984417,local,20.1.0,,stable,2020-06-25T00:14:29,2535.0,50,3049502985,,0.940741,0.984417,0.174017
openml.org/t/9952,phoneme,GAMA,7,0.972737,local,20.1.0,,stable,2020-06-25T00:14:49,2540.8,50,2914935442,,0.922222,0.972737,0.206308
openml.org/t/9952,phoneme,GAMA,8,0.964262,local,20.1.0,,stable,2020-06-25T00:14:44,2535.2,50,2965595583,,0.903704,0.964262,0.226434
openml.org/t/9952,phoneme,GAMA,9,0.973555,local,20.1.0,,stable,2020-06-25T00:15:19,2541.3,50,84560122,,0.927778,0.973555,0.199902
openml.org/t/146822,segment,GAMA,0,0.058487,local,20.1.0,,stable,2020-06-25T00:15:16,2543.6,50,41134632,,0.991342,,0.058487
openml.org/t/146822,segment,GAMA,1,0.0573218,local,20.1.0,,stable,2020-06-25T00:16:17,2549.5,50,3297151129,,0.969697,,0.0573218
openml.org/t/146822,segment,GAMA,2,0.0501758,local,20.1.0,,stable,2020-06-25T00:16:12,2542.6,50,1172892220,,0.978355,,0.0501758
openml.org/t/146822,segment,GAMA,3,0.0266838,local,20.1.0,,stable,2020-06-25T00:16:13,2542.9,50,373061649,,0.987013,,0.0266838
openml.org/t/146822,segment,GAMA,4,0.00869378,local,20.1.0,,stable,2020-06-25T00:16:41,2542.7,50,2823536122,,0.995671,,0.00869378
openml.org/t/146822,segment,GAMA,5,0.0680095,local,20.1.0,,stable,2020-06-25T00:16:56,2550.1,50,405604661,,0.974026,,0.0680095
openml.org/t/146822,segment,GAMA,6,0.0361896,local,20.1.0,,stable,2020-06-25T00:17:01,2551.3,50,708379559,,0.995671,,0.0361896
openml.org/t/146822,segment,GAMA,7,0.103947,local,20.1.0,,stable,2020-06-25T00:17:09,2549.0,50,3203019536,,0.969697,,0.103947
openml.org/t/146822,segment,GAMA,8,0.0207651,local,20.1.0,,stable,2020-06-25T00:17:14,2550.1,50,3699895159,,0.991342,,0.0207651
openml.org/t/146822,segment,GAMA,9,0.05601,local,20.1.0,,stable,2020-06-25T00:17:34,2549.7,50,1563892565,,0.978355,,0.05601
openml.org/t/168912,sylvine,GAMA,0,0.990774,local,20.1.0,,stable,2020-06-25T00:17:38,2536.1,50,1236091919,,0.951267,0.990774,0.149543
openml.org/t/168912,sylvine,GAMA,1,0.995729,local,20.1.0,,stable,2020-06-25T00:18:02,2532.3,50,2735126989,,0.957115,0.995729,0.112703
openml.org/t/168912,sylvine,GAMA,2,0.994072,local,20.1.0,,stable,2020-06-25T00:18:25,2536.8,50,3868972397,,0.959064,0.994072,0.126057
openml.org/t/168912,sylvine,GAMA,3,0.992491,local,20.1.0,,stable,2020-06-25T00:21:10,2532.2,50,298516205,,0.957115,0.992491,0.130584
openml.org/t/168912,sylvine,GAMA,4,0.993301,local,20.1.0,,stable,2020-06-25T00:25:59,2531.9,50,1594085634,,0.955078,0.993301,0.128951
openml.org/t/168912,sylvine,GAMA,5,0.990662,local,20.1.0,,stable,2020-06-25T00:25:59,2532.2,50,620077029,,0.953125,0.990662,0.146769
openml.org/t/168912,sylvine,GAMA,6,0.993683,local,20.1.0,,stable,2020-06-25T00:26:10,2532.5,50,2063743829,,0.951172,0.993683,0.134215
openml.org/t/168912,sylvine,GAMA,7,0.990204,local,20.1.0,,stable,2020-06-25T00:26:56,2536.5,50,3842946882,,0.951172,0.990204,0.138952
openml.org/t/168912,sylvine,GAMA,8,0.994324,local,20.1.0,,stable,2020-06-25T00:27:27,2532.1,50,2430533408,,0.955078,0.994324,0.12994
openml.org/t/168912,sylvine,GAMA,9,0.994019,local,20.1.0,,stable,2020-06-25T00:28:24,2532.4,50,4015189698,,0.960938,0.994019,0.132539
openml.org/t/53,vehicle,GAMA,0,0.361474,local,20.1.0,,stable,2020-06-25T00:28:22,2531.9,50,4008056564,,0.870588,,0.361474
openml.org/t/53,vehicle,GAMA,1,0.411635,local,20.1.0,,stable,2020-06-25T00:28:39,2522.4,50,2807072197,,0.811765,,0.411635
openml.org/t/53,vehicle,GAMA,2,0.344368,local,20.1.0,,stable,2020-06-25T00:28:54,2527.8,50,1871419735,,0.811765,,0.344368
openml.org/t/53,vehicle,GAMA,3,0.339288,local,20.1.0,,stable,2020-06-25T00:29:11,2535.2,50,3319934794,,0.823529,,0.339288
openml.org/t/53,vehicle,GAMA,4,0.388808,local,20.1.0,,stable,2020-06-25T00:29:07,2530.9,50,1087863199,,0.823529,,0.388808
openml.org/t/53,vehicle,GAMA,5,0.330243,local,20.1.0,,stable,2020-06-25T00:29:17,2532.3,50,2158734019,,0.858824,,0.330243
openml.org/t/53,vehicle,GAMA,6,0.377403,local,20.1.0,,stable,2020-06-25T00:29:29,2529.2,50,871043354,,0.821429,,0.377403
openml.org/t/53,vehicle,GAMA,7,0.331283,local,20.1.0,,stable,2020-06-25T00:29:41,2531.0,50,2173337094,,0.821429,,0.331283
openml.org/t/53,vehicle,GAMA,8,0.394438,local,20.1.0,,stable,2020-06-25T00:29:50,2537.2,50,3063138610,,0.809524,,0.394438
openml.org/t/53,vehicle,GAMA,9,0.428555,local,20.1.0,,stable,2020-06-25T00:30:09,2535.5,50,2144893135,,0.809524,,0.428555
openml.org/t/189354,Airlines,GAMA,0,0.727115,local,20.1.0,,stable,2020-06-30T09:42:47,2565.0,50,2502619043,,0.672927,0.727115,0.605538
openml.org/t/189354,Airlines,GAMA,1,0.731105,local,20.1.0,,stable,2020-06-30T09:45:01,2639.7,50,1601662671,,0.674985,0.731105,0.609106
openml.org/t/189354,Airlines,GAMA,2,0.723717,local,20.1.0,,stable,2020-06-30T09:46:27,2691.1,50,917878666,,0.66794,0.723717,0.616707
openml.org/t/189354,Airlines,GAMA,3,0.730289,local,20.1.0,,stable,2020-06-30T09:44:52,2628.6,50,2003258886,,0.674979,0.730289,0.609879
openml.org/t/189354,Airlines,GAMA,4,0.726212,local,20.1.0,,stable,2020-06-30T09:43:36,2569.1,50,3500505345,,0.670993,0.726212,0.605288
openml.org/t/189354,Airlines,GAMA,5,0.722058,local,20.1.0,,stable,2020-06-30T09:43:13,2581.7,50,1332888331,,0.668304,0.722058,0.614357
openml.org/t/189354,Airlines,GAMA,6,0.724681,local,20.1.0,,stable,2020-06-30T09:43:02,2551.4,50,2766071594,,0.670956,0.724681,0.609883
openml.org/t/189354,Airlines,GAMA,7,0.728477,local,20.1.0,,stable,2020-06-30T09:42:59,2606.7,50,3902473447,,0.675331,0.728477,0.605334
openml.org/t/189354,Airlines,GAMA,8,0.727639,local,20.1.0,,stable,2020-06-30T09:42:13,2550.9,50,3424915112,,0.671642,0.727639,0.603473
openml.org/t/189354,Airlines,GAMA,9,0.725305,local,20.1.0,,stable,2020-06-30T09:43:22,2570.1,50,3139247126,,0.672179,0.725305,0.609662
openml.org/t/189356,Albert,GAMA,0,0.754463,local,20.1.0,,stable,2020-06-30T09:59:29,2653.2,50,1687441129,,0.686177,0.754463,0.593535
openml.org/t/189356,Albert,GAMA,1,0.746059,local,20.1.0,,stable,2020-06-30T09:47:00,2654.8,50,475608436,,0.679898,0.746059,0.601448
openml.org/t/189356,Albert,GAMA,2,0.749183,local,20.1.0,,stable,2020-06-30T09:57:51,2650.9,50,1293366674,,0.683026,0.749183,0.600851
openml.org/t/189356,Albert,GAMA,3,0.742715,local,20.1.0,,stable,2020-06-30T09:54:43,2666.3,50,1251443779,,0.675548,0.742715,0.601223
openml.org/t/189356,Albert,GAMA,4,0.744215,local,20.1.0,,stable,2020-06-30T10:00:36,2632.1,50,4150165448,,0.678064,0.744215,0.600118
openml.org/t/189356,Albert,GAMA,5,0.754954,local,20.1.0,,stable,2020-06-30T10:03:00,2659.6,50,1054854961,,0.685824,0.754954,0.592339
openml.org/t/189356,Albert,GAMA,6,0.744076,local,20.1.0,,stable,2020-06-30T09:48:37,2645.0,50,588276320,,0.677594,0.744076,0.603332
openml.org/t/189356,Albert,GAMA,7,0.750982,local,20.1.0,,stable,2020-06-30T09:50:48,2659.7,50,4196435012,,0.680486,0.750982,0.595815
openml.org/t/189356,Albert,GAMA,8,0.74887,local,20.1.0,,stable,2020-06-30T09:52:28,2664.9,50,3421836159,,0.684366,0.74887,0.600935
openml.org/t/189356,Albert,GAMA,9,0.756314,local,20.1.0,,stable,2020-06-30T09:55:11,2633.6,50,3275890706,,0.689093,0.756314,0.591901
openml.org/t/7593,Covertype,GAMA,0,0.570255,local,20.1.0,,stable,2020-06-30T09:40:54,2553.5,50,3411678545,,0.768459,,0.570255
openml.org/t/7593,Covertype,GAMA,1,0.351119,local,20.1.0,,stable,2020-06-30T09:44:30,2551.2,50,2087159070,,0.897181,,0.351119
openml.org/t/7593,Covertype,GAMA,2,0.308613,local,20.1.0,,stable,2020-06-30T09:44:56,2566.3,50,3913113533,,0.915767,,0.308613
openml.org/t/7593,Covertype,GAMA,3,0.464542,local,20.1.0,,stable,2020-06-30T09:42:55,2550.1,50,2927951870,,0.821019,,0.464542
openml.org/t/7593,Covertype,GAMA,4,0.563481,local,20.1.0,,stable,2020-06-30T09:41:46,2551.6,50,3191972417,,0.756286,,0.563481
openml.org/t/7593,Covertype,GAMA,5,0.362545,local,20.1.0,,stable,2020-06-30T09:43:52,2563.2,50,1725775965,,0.875734,,0.362545
openml.org/t/7593,Covertype,GAMA,6,0.459412,local,20.1.0,,stable,2020-06-30T09:41:43,2557.7,50,2778385435,,0.841397,,0.459412
openml.org/t/7593,Covertype,GAMA,7,0.491244,local,20.1.0,,stable,2020-06-30T09:42:08,2556.2,50,4204049081,,0.803669,,0.491244
openml.org/t/7593,Covertype,GAMA,8,0.332754,local,20.1.0,,stable,2020-06-30T09:44:45,2595.2,50,2129215412,,0.901602,,0.332754
openml.org/t/7593,Covertype,GAMA,9,0.363403,local,20.1.0,,stable,2020-06-30T09:43:14,2574.1,50,1073380627,,0.888281,,0.363403
openml.org/t/189355,Dionis,GAMA,0,1.46575,local,20.1.0,,stable,2020-06-30T09:47:52,2823.8,50,4226813183,,0.692616,,1.46575
openml.org/t/189355,Dionis,GAMA,1,1.96783,local,20.1.0,,stable,2020-06-30T09:47:26,2672.7,50,2181335273,,0.553401,,1.96783
openml.org/t/189355,Dionis,GAMA,2,1.57375,local,20.1.0,,stable,2020-06-30T09:49:12,2653.2,50,811062978,,0.714289,,1.57375
openml.org/t/189355,Dionis,GAMA,3,1.5739,local,20.1.0,,stable,2020-06-30T09:46:08,2710.8,50,918211086,,0.682861,,1.5739
openml.org/t/189355,Dionis,GAMA,4,1.17877,local,20.1.0,,stable,2020-06-30T09:52:08,2834.9,50,1876143261,,0.736226,,1.17877
openml.org/t/189355,Dionis,GAMA,5,1.29213,local,20.1.0,,stable,2020-06-30T09:47:43,2804.2,50,3649971851,,0.728345,,1.29213
openml.org/t/189355,Dionis,GAMA,6,1.31421,local,20.1.0,,stable,2020-06-30T09:45:25,2659.4,50,2228687182,,0.719215,,1.31421
openml.org/t/189355,Dionis,GAMA,7,1.72098,local,20.1.0,,stable,2020-06-30T09:47:08,2622.0,44,3986269229,,0.5911,,1.72098
openml.org/t/189355,Dionis,GAMA,8,1.71106,local,20.1.0,,stable,2020-06-30T09:48:35,2626.6,50,3489822078,,0.640636,,1.71106
openml.org/t/189355,Dionis,GAMA,9,1.21751,local,20.1.0,,stable,2020-06-30T09:49:39,2748.6,50,3161253462,,0.728819,,1.21751
openml.org/t/168337,guillermo,GAMA,0,0.88105,local,20.1.0,,stable,2020-06-25T20:43:55,2565.3,50,3057408882,,0.7955,0.88105,0.487098
openml.org/t/168337,guillermo,GAMA,1,0.886141,local,20.1.0,,stable,2020-06-25T21:21:30,2567.4,50,1440950377,,0.7985,0.886141,0.449399
openml.org/t/168337,guillermo,GAMA,2,0.899176,local,20.1.0,,stable,2020-06-25T20:53:23,2566.6,50,2170498371,,0.8075,0.899176,0.471598
openml.org/t/168337,guillermo,GAMA,3,0.891736,local,20.1.0,,stable,2020-06-25T21:02:59,2566.3,50,242468556,,0.8305,0.891736,0.464969
openml.org/t/168337,guillermo,GAMA,4,0.893813,local,20.1.0,,stable,2020-06-25T20:48:36,2564.8,50,709458862,,0.8105,0.893813,0.452616
openml.org/t/168337,guillermo,GAMA,5,0.890705,local,20.1.0,,stable,2020-06-25T21:26:26,2564.4,50,987355098,,0.824,0.890705,0.424437
openml.org/t/168337,guillermo,GAMA,6,0.870688,local,20.1.0,,stable,2020-06-25T21:17:18,2568.3,50,1960485154,,0.793,0.870688,0.47255
openml.org/t/168337,guillermo,GAMA,7,0.863262,local,20.1.0,,stable,2020-06-25T21:07:45,2565.9,50,4110498443,,0.791,0.863262,0.500269
openml.org/t/168337,guillermo,GAMA,8,0.883592,local,20.1.0,,stable,2020-06-25T21:12:34,2568.6,50,1589555548,,0.831,0.883592,0.435769
openml.org/t/168337,guillermo,GAMA,9,0.915195,local,20.1.0,,stable,2020-06-25T20:58:14,2566.8,50,1474571135,,0.8305,0.915195,0.413088
openml.org/t/168329,Helena,GAMA,0,2.75157,local,20.1.0,,stable,2020-06-29T22:17:16,3323.5,50,2134954311,,0.345706,,2.75157
openml.org/t/168329,Helena,GAMA,1,2.76536,local,20.1.0,,stable,2020-06-29T22:15:18,3113.2,50,811484999,,0.351994,,2.76536
openml.org/t/168329,Helena,GAMA,2,2.8181,local,20.1.0,,stable,2020-06-29T22:11:17,2739.6,50,947905834,,0.338344,,2.8181
openml.org/t/168329,Helena,GAMA,3,2.75066,local,20.1.0,,stable,2020-06-29T22:12:01,2964.1,50,2690353245,,0.346472,,2.75066
openml.org/t/168329,Helena,GAMA,4,2.81855,local,20.1.0,,stable,2020-06-29T22:10:22,2685.7,50,4074839240,,0.339264,,2.81855
openml.org/t/168329,Helena,GAMA,5,2.75772,local,20.1.0,,stable,2020-06-29T22:13:26,2977.9,50,553976864,,0.341411,,2.75772
openml.org/t/168329,Helena,GAMA,6,2.68547,local,20.1.0,,stable,2020-06-29T22:13:40,2867.4,50,1932328818,,0.36432,,2.68547
openml.org/t/168329,Helena,GAMA,7,2.79013,local,20.1.0,,stable,2020-06-29T22:19:26,3116.1,50,186597798,,0.337782,,2.79013
openml.org/t/168329,Helena,GAMA,8,2.73823,local,20.1.0,,stable,2020-06-29T22:15:27,3023.1,50,2592333988,,0.352355,,2.73823
openml.org/t/168329,Helena,GAMA,9,2.73488,local,20.1.0,,stable,2020-06-29T22:14:17,2844.4,50,898691080,,0.350207,,2.73488
openml.org/t/146606,higgs,GAMA,0,0.806858,local,20.1.0,,stable,2020-06-25T20:58:25,2559.8,50,3883275774,,0.724426,0.806858,0.563217
openml.org/t/146606,higgs,GAMA,1,0.80201,local,20.1.0,,stable,2020-06-25T20:57:46,2545.3,50,3347909008,,0.722183,0.80201,0.550612
openml.org/t/146606,higgs,GAMA,2,0.80869,local,20.1.0,,stable,2020-06-25T20:58:42,2543.6,50,3487607592,,0.728404,0.80869,0.551876
openml.org/t/146606,higgs,GAMA,3,0.808976,local,20.1.0,,stable,2020-06-25T21:00:09,2548.9,50,2235800048,,0.726772,0.808976,0.551342
openml.org/t/146606,higgs,GAMA,4,0.809409,local,20.1.0,,stable,2020-06-25T21:02:06,2539.3,50,3320552982,,0.726976,0.809409,0.555895
openml.org/t/146606,higgs,GAMA,5,0.807574,local,20.1.0,,stable,2020-06-25T21:02:04,2538.3,50,2729240252,,0.728608,0.807574,0.554989
openml.org/t/146606,higgs,GAMA,6,0.804725,local,20.1.0,,stable,2020-06-25T21:04:10,2542.8,50,2890624602,,0.724222,0.804725,0.563631
openml.org/t/146606,higgs,GAMA,7,0.799186,local,20.1.0,,stable,2020-06-25T21:04:40,2538.1,50,258392765,,0.719123,0.799186,0.569554
openml.org/t/146606,higgs,GAMA,8,0.795171,local,20.1.0,,stable,2020-06-25T21:03:19,2546.0,50,2617080657,,0.716369,0.795171,0.559979
openml.org/t/146606,higgs,GAMA,9,0.818227,local,20.1.0,,stable,2020-06-25T21:03:32,2554.9,50,2490884290,,0.736155,0.818227,0.548631
openml.org/t/168330,Jannis,GAMA,0,0.727307,local,20.1.0,,stable,2020-06-25T21:03:11,2533.7,50,2554650581,,0.699188,,0.727307
openml.org/t/168330,Jannis,GAMA,1,0.698007,local,20.1.0,,stable,2020-06-25T21:03:29,2547.6,50,1713677563,,0.720802,,0.698007
openml.org/t/168330,Jannis,GAMA,2,0.711059,local,20.1.0,,stable,2020-06-25T21:03:41,2540.0,50,499839058,,0.717339,,0.711059
openml.org/t/168330,Jannis,GAMA,3,0.70371,local,20.1.0,,stable,2020-06-25T21:03:58,2567.3,50,1809009819,,0.714917,,0.70371
openml.org/t/168330,Jannis,GAMA,4,0.721353,local,20.1.0,,stable,2020-06-25T21:03:32,2539.8,50,2639208554,,0.711931,,0.721353
openml.org/t/168330,Jannis,GAMA,5,0.723115,local,20.1.0,,stable,2020-06-25T21:03:45,2542.9,50,500136012,,0.713245,,0.723115
openml.org/t/168330,Jannis,GAMA,6,0.729933,local,20.1.0,,stable,2020-06-25T21:04:05,2545.5,50,1170441365,,0.701063,,0.729933
openml.org/t/168330,Jannis,GAMA,7,0.712067,local,20.1.0,,stable,2020-06-25T21:04:26,2536.5,50,880255608,,0.709423,,0.712067
openml.org/t/168330,Jannis,GAMA,8,0.720364,local,20.1.0,,stable,2020-06-25T21:05:35,2547.6,50,1531944009,,0.712528,,0.720364
openml.org/t/168330,Jannis,GAMA,9,0.712295,local,20.1.0,,stable,2020-06-25T21:06:56,2544.6,50,3136416432,,0.705721,,0.712295
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,0,0.241143,local,20.1.0,,stable,2020-06-25T21:06:39,2545.4,50,3620504373,,0.849844,,0.241143
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,1,0.253531,local,20.1.0,,stable,2020-06-25T21:06:38,2543.1,50,1502684716,,0.863454,,0.253531
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,2,0.258333,local,20.1.0,,stable,2020-06-25T21:14:57,2553.6,50,3882454017,,0.865016,,0.258333
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,3,0.237323,local,20.1.0,,stable,2020-06-25T21:17:48,2546.2,50,3876971742,,0.86747,,0.237323
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,4,0.21407,local,20.1.0,,stable,2020-06-25T21:19:04,2550.0,50,2107271469,,0.934181,,0.21407
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,5,0.216458,local,20.1.0,,stable,2020-06-25T21:19:40,2541.5,50,1510939616,,0.912093,,0.216458
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,6,0.214699,local,20.1.0,,stable,2020-06-25T21:19:50,2541.2,50,1059045795,,0.933289,,0.214699
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,7,0.244936,local,20.1.0,,stable,2020-06-25T21:21:02,2539.7,50,4201512917,,0.896475,,0.244936
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,8,0.230772,local,20.1.0,,stable,2020-06-25T21:21:09,2541.6,50,3170917674,,0.926372,,0.230772
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,GAMA,9,0.21065,local,20.1.0,,stable,2020-06-25T21:22:52,2541.7,50,1796286110,,0.934613,,0.21065
openml.org/t/3945,KDDCup09_appetency,GAMA,0,0.833204,local,20.1.0,,stable,2020-06-25T21:24:10,2570.4,50,836129869,,0.9822,0.833204,0.0767894
openml.org/t/3945,KDDCup09_appetency,GAMA,1,0.813382,local,20.1.0,,stable,2020-06-25T21:24:08,2556.7,50,2033458127,,0.9822,0.813382,0.0784488
openml.org/t/3945,KDDCup09_appetency,GAMA,2,0.819447,local,20.1.0,,stable,2020-06-25T21:39:59,2557.8,50,4005093113,,0.9822,0.819447,0.083392
openml.org/t/3945,KDDCup09_appetency,GAMA,3,0.797476,local,20.1.0,,stable,2020-06-25T21:41:05,2571.6,50,132625048,,0.9822,0.797476,0.0816277
openml.org/t/3945,KDDCup09_appetency,GAMA,4,0.844783,local,20.1.0,,stable,2020-06-25T21:41:11,2558.1,50,1455253975,,0.9822,0.844783,0.0771531
openml.org/t/3945,KDDCup09_appetency,GAMA,5,0.816317,local,20.1.0,,stable,2020-06-25T21:41:41,2557.9,50,1087039068,,0.9822,0.816317,0.214821
openml.org/t/3945,KDDCup09_appetency,GAMA,6,0.810675,local,20.1.0,,stable,2020-06-25T21:42:17,2559.9,50,1779390791,,0.9822,0.810675,0.0798508
openml.org/t/3945,KDDCup09_appetency,GAMA,7,0.824453,local,20.1.0,,stable,2020-06-25T21:42:47,2571.0,50,3921226731,,0.9822,0.824453,0.0795993
openml.org/t/3945,KDDCup09_appetency,GAMA,8,0.791539,local,20.1.0,,stable,2020-06-25T21:42:56,2568.7,50,14760962,,0.9822,0.791539,0.225941
openml.org/t/3945,KDDCup09_appetency,GAMA,9,0.808167,local,20.1.0,,stable,2020-06-25T23:03:52,2558.4,50,1323656515,,0.9822,0.808167,0.078418
openml.org/t/168335,MiniBooNE,GAMA,0,0.980744,local,20.1.0,,stable,2020-06-25T23:03:46,2541.8,50,413149669,,0.936034,0.980744,0.271278
openml.org/t/168335,MiniBooNE,GAMA,1,0.980923,local,20.1.0,,stable,2020-06-25T23:04:12,2541.3,50,1065546443,,0.932882,0.980923,0.185974
openml.org/t/168335,MiniBooNE,GAMA,2,0.981762,local,20.1.0,,stable,2020-06-25T23:05:56,2540.7,50,4182337520,,0.934727,0.981762,0.213643
openml.org/t/168335,MiniBooNE,GAMA,3,0.983738,local,20.1.0,,stable,2020-06-25T23:07:04,2538.7,50,1728080033,,0.942723,0.983738,0.153924
openml.org/t/168335,MiniBooNE,GAMA,4,0.9832,local,20.1.0,,stable,2020-06-25T23:07:08,2534.8,50,121570601,,0.939643,0.9832,0.156733
openml.org/t/168335,MiniBooNE,GAMA,5,0.982969,local,20.1.0,,stable,2020-06-25T23:09:46,2540.9,50,1861710090,,0.942488,0.982969,0.161465
openml.org/t/168335,MiniBooNE,GAMA,6,0.984429,local,20.1.0,,stable,2020-06-25T23:09:59,2544.9,50,2770653441,,0.942181,0.984429,0.266257
openml.org/t/168335,MiniBooNE,GAMA,7,0.984635,local,20.1.0,,stable,2020-06-25T23:09:48,2535.1,50,1305093670,,0.93503,0.984635,0.2782
openml.org/t/168335,MiniBooNE,GAMA,8,0.984054,local,20.1.0,,stable,2020-06-25T23:10:17,2537.6,50,3544188700,,0.942181,0.984054,0.18576
openml.org/t/168335,MiniBooNE,GAMA,9,0.985463,local,20.1.0,,stable,2020-06-25T23:12:55,2536.5,50,173851965,,0.944718,0.985463,0.148514
openml.org/t/9977,nomao,GAMA,0,0.995514,local,20.1.0,,stable,2020-06-25T23:12:56,2541.7,50,1831280705,,0.97418,0.995514,0.078889
openml.org/t/9977,nomao,GAMA,1,0.99666,local,20.1.0,,stable,2020-06-25T23:12:41,2539.3,50,3018347139,,0.974761,0.99666,0.0677539
openml.org/t/9977,nomao,GAMA,2,0.995372,local,20.1.0,,stable,2020-06-25T23:12:36,2540.3,50,2044672008,,0.971569,0.995372,0.0769615
openml.org/t/9977,nomao,GAMA,3,0.997041,local,20.1.0,,stable,2020-06-25T23:12:47,2540.1,50,1138646829,,0.975921,0.997041,0.0655072
openml.org/t/9977,nomao,GAMA,4,0.995829,local,20.1.0,,stable,2020-06-25T23:12:45,2540.2,50,2950293562,,0.975051,0.995829,0.0754547
openml.org/t/9977,nomao,GAMA,5,0.996215,local,20.1.0,,stable,2020-06-25T23:12:55,2540.1,50,3839127310,,0.9704,0.996215,0.0729132
openml.org/t/9977,nomao,GAMA,6,0.995512,local,20.1.0,,stable,2020-06-25T23:12:42,2540.5,50,555071123,,0.971561,0.995512,0.0769096
openml.org/t/9977,nomao,GAMA,7,0.996955,local,20.1.0,,stable,2020-06-25T23:12:41,2540.3,50,1039123629,,0.976204,0.996955,0.0626818
openml.org/t/9977,nomao,GAMA,8,0.995048,local,20.1.0,,stable,2020-06-25T23:12:50,2540.2,50,153400467,,0.972432,0.995048,0.0771627
openml.org/t/9977,nomao,GAMA,9,0.995077,local,20.1.0,,stable,2020-06-25T23:13:31,2541.5,50,1448450790,,0.965757,0.995077,0.0851195
openml.org/t/167120,numerai28.6,GAMA,0,0.526135,local,20.1.0,,stable,2020-06-25T23:15:16,2543.7,50,526345342,,0.517442,0.526135,0.692069
openml.org/t/167120,numerai28.6,GAMA,1,0.528884,local,20.1.0,,stable,2020-06-25T23:16:28,2541.2,50,3302234483,,0.523775,0.528884,0.691646
openml.org/t/167120,numerai28.6,GAMA,2,0.527079,local,20.1.0,,stable,2020-06-25T23:18:09,2543.4,50,3846154237,,0.514431,0.527079,0.692877
openml.org/t/167120,numerai28.6,GAMA,3,0.523592,local,20.1.0,,stable,2020-06-25T23:18:53,2556.6,50,299818553,,0.523463,0.523592,0.692492
openml.org/t/167120,numerai28.6,GAMA,4,0.537782,local,20.1.0,,stable,2020-06-25T23:23:25,2538.9,50,1468514750,,0.526993,0.537782,0.691323
openml.org/t/167120,numerai28.6,GAMA,5,0.527856,local,20.1.0,,stable,2020-06-25T23:25:18,2573.1,50,1134366171,,0.519414,0.527856,0.691727
openml.org/t/167120,numerai28.6,GAMA,6,0.53746,local,20.1.0,,stable,2020-06-25T23:26:31,2540.1,50,2820505640,,0.525228,0.53746,0.691006
openml.org/t/167120,numerai28.6,GAMA,7,0.532769,local,20.1.0,,stable,2020-06-25T23:27:22,2547.3,50,1137782290,,0.520453,0.532769,0.691138
openml.org/t/167120,numerai28.6,GAMA,8,0.531682,local,20.1.0,,stable,2020-06-25T23:28:05,2549.7,50,3785161136,,0.523463,0.531682,0.691606
